,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-75-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,RESIDUAL TOXICITY OF OZONIZED SEAWATER TO OYSTER LARVAE
3,Author:,"DeManche, J. Michael"
4,,"Donaghay, Percy L."
5,,"Breese, Wilber P."
6,,"Small, Laurence F."
7,Publication Year :,1975
8,Publisher:,"OSU Sea Grant College Program, School of Oceanography"
9,# Pages / Video Length:,9
10,Publication Type:,technical reports/surveys​/patents
11,Program Report #:,ORESU-T-75-003
12,Grant/Contract #:,NOAA Sea Grant
13,Abstract:,"Ozone, a potent oxidizing agent, has found wide application in sterilization and control of water quality in fresh-water systems. However, its application to seawater culture systems has been limited by its residual toxicity. This paper describes a method which employs activated charcoal to remove this residual toxicity. The ozone-charcoal treatment sequence should prove beneficial in maintaining water quality for rearing even very sensitive organisms such as oyster larvae."
