,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-04-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Fossils You Can Find on Oregon Beaches
3,Author:,"DiTorrice, Guy"
4,Editor :,"Cooper, Rick"
5,Publication Year :,2004
6,Publisher:,OSU Sea Grant Program
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-04-001
10,Grant/Contract #:,NOAA Sea Grant No. NA16RG1039
11,Project #:,M/A-20
12,Abstract:,"Geologically speaking, Oregon coast fossils are found in three formations: The Astoria Formation, 15- to 20-million- year-old sandstone layers mixed with compressed volcanic ash; Nye mudstone, up to 20 million years old; and on south coast stretches of beach, Coledo Formation specimens of dark ash and sand, which are 25-30 million years old. These formations of compacted sand, volcanic ash, and river-borne silt are uplifted from the Pacific Ocean floor by geo-plate movement. This fact sheet for fossil gatherers and curious beachgoers describes many types of bivalve, gastropod, wood, and bone fossils, and how they may have formed."
