,MetadataField,Metadata
0,NSGL Document #:,OREXT-T-84-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The Port of Beaver: A Case Study of Port Management
3,Author:,"Smith, Frederick J."
4,,"Dowd, Thomas"
5,,"Rombalski, Ronald"
6,,"Price, Willard"
7,Publication Year :,1984
8,Publisher:,Oregon State University Extension Service; Sea Grant Program
9,# Pages / Video Length:,15
10,Publication Type:,technical reports/surveys​/patents
11,Program Report #:,EM 8278; OREXT-T-84-001
12,Notes:,SEE: Revised edition of this report OREXT-T-88-001
13,Abstract:,"Ports are important to most coastal and river-oriented economies. Oregon State University conducts comprehensive port management studies, including in depth analyses of port management, finance, operations, and port development. This publication is a compilation and summary of some of the most significant findings of 11 different comprehensive port management studies conducted in the past 4 years. While these findings are not substitutes for the specific findings that would result from a comprehensive management study of your own port, they do indicate the kinds of opportunities that are common to most ports. Results are described in the form of a report to the Port of Beaver, a purely fictitious port."
