,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EFFECT OF PRECOOKING ON COPPER CONTENT, PHENOLIC CONTENT AND BLUEING OF CANNED DUNGENESS CRAB MEAT"
3,Author:,"BABBITT, JERRY K"
4,,"LAW, DUNCAN K"
5,,"CRAWFORD, DAVID LEE"
6,Publication Year :,1975
7,Source Citation:,"JOURNAL OF FOOD SCIENCE, 40( ):649-650, 1975"
8,# Pages / Video Length:,2
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​75-​005; NOAA-75062409; OSU AES TP# 3908
11,Grant/Contract #:,NOAA SEA GRANT
