,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-14-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant Fisheries Extension [Facebook].
3,Author:,"Hildenbrand, Kaety"
4,Publication Year :,2014
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,ORESU-I-14-001
7,Project #:,A/ESG-07
8,URL:,https://www.fac​ebook.com/pages​/Oregon-​Sea-​Grant-​Fisheries-​Extension/65331​0351449825
9,Abstract:,"Oregon Sea Grant's Fisheries Extension connects commercial fishermen to university research, outreach and education on marine issues."
