,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-87-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Interrenal secretion of corticosteriods and plasma cortisol and cortisone concentrations after acute stress and during seawater acclimation in juvenile coho salmon (""Oncorhynchus kisutch"")"
3,Author:,"Patino, Reynaldo"
4,,"Redding, J. Michael"
5,,"Schreck, Carl B."
6,Publication Year :,1987
7,Source Citation:,"""General and Comparative Endocrinology,"" 68:431-439, 1987."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-87-023
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,"The major corticosteriods secreted by interrenal tissue and those present in plasma of juvenile coho salmon are determined. Stress and seawater acclimation produced marked elevations in plasma levels of both cortisone and cortisol and also resulted in long-lasting changes in plasma cortisone:corti​sol ratios. In resting fish, cortisone concentrations were similar or higher than cortisol levels. It is concluded that cortisol is the primary steriod secreted by the interrenal tissue of coho salmon, and that plasma cortisone arises primarily from the peripheral conversion of cortisol to cortisone. The relatively high levels of cortisone in resting fish and its increase following stress and seawater acclimation suggest the possiblilty of a biologically significant role for this hormone."
