,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-94-029
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Fish cell culture: a protocol for quality control
3,Author:,"Lannan, C. N."
4,Publication Year :,1994
5,Source Citation:,"""Journal of Tissue Culture Methods,"" 16:95-98, 1994."
6,# Pages / Video Length:,4
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-94-029
9,Project #:,R/FSD-22
10,Abstract:,"Fish cells are readily propagated in vitro using techniques and reagents developed for the culture of mammalian cells; more than 150 fish cell lines have been reported. Unlike cells of avian or mammalian origin, cultured fish cells require minimal maintenance, permit flexible culture schedules, and replicate within a broad range of incubation temperatures. These unique charactertistic​s make them useful tools for a variety of biological applications. Guidelines governing quality control in the fish cell laboratory fall into three categories: (1) manipulation of the cells, (2) controlling the quality of other elements of the culture system (i.e., media, reagents, and cultureware), and (3) controlling contamination."
