,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-05-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Gray Whales (Revised)
3,Author:,"Mate, Bruce R."
4,,"Folkens, Pieter Arend (Illustrations)"
5,Publication Year :,2005
6,Publisher:,OSU Sea Grant
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-05-002
10,Grant/Contract #:,NOAA Sea Grant No. NA76RG0476
11,Project #:,A/ESG-04 and 05; M/A-20
12,Abstract:,"The gray whale (Eschrichtius robustus) is the most common large whale seen from shore along the west coast of North America. Gray whales are found off the Oregon coast all year. They feed in shallow water near shore during the summer and fall, migrate south for breeding and calving during the winter, and migrate north in the spring. The gray whale gets its name from its blotchy color pattern. This brochure provides general information and facts on feeding, Southern migration, calving, breeding, Northern migration, Exploitation and conservation."
