,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-034
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Managing river systems: Centralization versus decentralizatio​n
3,Author:,"Wandschneider, Philip R."
4,Publication Year :,1984
5,Source Citation:,"""Natural Resources Journal,"" 24:1043-1065, October 1984."
6,# Pages / Video Length:,23
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-84-034
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/WSU-3
11,Abstract:,"Recently water resource decisionmaking in the Pacific Northwest has taken one step toward centralization and one step away from it. Congress created a regional council with significant authority over hydropower and fish and wildlife uses of the Columbia River. Nearly simultaneously the regional, federal-state, water resource planning commission was disbanded by executive order. One might question which, if either, of these institutional changes represents an improvement. An investigation of whether there is some basis for believing that either more centralized or more decentralized organizational forms lead to superior river basin management concludes that a general rule can not be made. Particular organizational authorities alter what is efficient and what is not as well as who wins and who loses. As such the dilemma is political, not economic."
