,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-02-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Inability to control Ceratomyxosis in rainbow trout and steelhead with oral treatments of glucan immunostimulant or the fumagillin analog TNP-470
3,Author:,"Whipple, M. J."
4,,"Gannam, A. L."
5,,"Bartholomew, J. L."
6,Publication Year :,2002
7,Source Citation:,"""North American Journal of Aquaculture,"" Volume 64, pp. 1-9, 2002."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-02-023
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,R/BT-31
13,Abstract:,"Two oral treatments were tested for their ability to protect migratory hatchery salmonids against infection by the myxozoan parasite ""Ceratomyxa shasta."" Rainbow trout ""Oncorhynchus mykiss"" and steelhead (anadromous rainbow trout) were fed a diet containing either the immunomodulator​y compound MacroGard (a glucan from yeast) or the antiparasitic drug fumagillin (from ""Aspergillus fumigatus""). MacroGard was administered in the feed at 2% and 4% of the diet. At the 2% level, the fish were either fed for 14 d before the exposure to the parasite or for 14 d before and after exposure; at the 4% level, the drug was administered for 14 d before the challenge. Fumagillin analog TNP-470 was top-coated on the feed to achieve a dose of 3 or 10 mg x kg fish^-1 x d^-1. The lower dose was administered for 14 d before exposure or for 14 d before and after exposure; fish given the higher dose were fed the drug only prior to exposure. When administered at 2%, MacroGard significantly increased the mean time to death; however, the effect of treatment on survival rate was not significant. Fumagillin fed at either dose significantly decreased the percentage of fish that became infected in one trial, yet overall survival rate was not affected."
