,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-81-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Science, Politics, and Fishing: A Series of Lectures"
3,Author:,"Krant, Naomi"
4,,"Schoning, Robert W."
5,Publication Year :,1981
6,Publisher:,OSU Sea Grant College Program
7,# Pages / Video Length:,150
8,Publication Type:,conference/work​shop proceedings
9,Program Report #:,ORESU-W-81-001
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,"The following lectures/papers were presented: Economic aspects of U.S. commercial fisheries, Frederick J. Smith, p. 3; International Law of the Sea and other legal implications of fisheries management, Jon L. Jacobson, p. 11; Principles and innovations in commercial fishing gear, Jerry E. Jurkovich, p. 23; Oregon's salmon future, John R. Donaldson, p. 33; International whaling management, William Aron, p. 41; Comparison of fishery management entities in the Northwest Atlantic, Spencer Apollonio, p. 47; New England fisheries management, S. Apollonio, p. 57; A fisherman's perspective of the politics of the Fishery Conservation and Management Act, Allan D. Guimond, p. 69; South Atlantic, Caribbean, and Gulf of Mexico fisheries, William H. Stevenson, p. 75; Industrializati​on of the menhaden fishery, Patrick J. Doody, p. 91; Biological, political, and economic factors in international tuna management, James Joseph, p. 95; International pacific halibut management, Donald A. McCaughran, p. 103; Purchasing, process, and marketing seafoods domestically and internationally​, Mark S. Sandvik, p. 119; Developing and implementing the Fishery Conservation and Management Act, James P. Walsh, p. 129; Pacific salmon interception, Kenneth A. Henry, p. 137."
