,MetadataField,Metadata
0,NSGL Document #:,ORESU-WR-07-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Morphological characteristics of rip current embayments on the Oregon coast
3,Author:,"Dalon, Matthew M."
4,,"Haller, Merrick"
5,,"Allan, Jonathan"
6,Publication Year :,2007
7,Source Citation:,"""Coastal Sediments '07,"" 6th International Symposium on Coastal Engineering and Science of Coastal Sediment Process, Nicholas C. Kraus and Julie Dean Rosati (eds.), New Orleans, Louisiana, May 13-17, 2007."
8,# Pages / Video Length:,14
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-WR-07-001
11,Project #:,R/CNH-07
12,Abstract:,"A methodology is presented to identify possible rip current embayments from lidar-derived shorelines along the U.S. Oregon coast. Analyses of these features include their location and their representative length scales in an effort to determine a desired orientation of the features. A total of 99 embayments were analyzed having an average length and amplitude of 575 meters and 17 meters. During the major El Ni�o event of 1997/1998 there is an increase in size; however, the total number of embayments remained unchanged. The locations of rip embayments in the respective surveys does not show any significant correlation and appears to be random."
