,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-040
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Marine fish parasites of public health importance
3,Author:,"Olson, Robert E."
4,Publication Year :,1986
5,Source Citation:,"""Seafood Qulaity Determination,"" Proceedings of an International Symposium, D.E. Kramer and J. Liston (eds.), pp. 339-355, Anchorage, Alaska, November 10-14, 1986."
6,# Pages / Video Length:,17
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-86-040
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/FSD-10
11,Abstract:,"The most commonly encountered marine fish parasites with human infection potential are larval anisakid nematodes that normally parasitize adult marine mammals. Cestodes in the genus ""Diphyllobothri​um"" also infect humans, who may acquire the worms from ocean-caught salmon. Normal cooking procedures render fish preparations safe because parasites are killed after 1 minute at 60 deg C; freezing to -20 deg C for 24 hours also kills the parasites. Although the recent popularity of raw fish preparations has resulted in an increased occurrence of human infections from this source, the total number of cases reported in North America and Europe is very low. This contrasts with Asia where cultural factors lead to a greater risk of infection."
