,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-81-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Smoking fish at home--safely
3,Author:,"Hilderbrand, Kenneth S. Jr."
4,Publication Year :,1981
5,# Pages / Video Length:,4
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,ORESU-G-81-002
8,Notes:,Revised version of OREXT-G-80-007; see ORESU-G-99-014 for updated version
9,Abstract:,"Three common ingredients in all fish-smoking recipes are salt, smoke, and heat. This bulletin points out that only salt and heat are important for safety, and it explains the basic techniques for preparing delicious--and safe--smoked fish. It also recommends refrigerated storage for all smoked fish."
