,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-95-021
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Oil on the continental shelf: markets, politics, environment"
3,Author:,"Hanna, Susan S."
4,Publication Year :,1995
5,Source Citation:,"""Illahee,"" 11(3&4):151-​163, Fall/Winter 1995."
6,# Pages / Video Length:,13
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-95-021
9,Project #:,R/PPA-39
10,Abstract:,"In June 1990, President George Bush placed a ten-year moratorium on the leasing of 84 million acres of the U.S. outer continental shelf (OCS) for oil and gas development. Some areas were 'frontier areas,' without previous offshore oil and gas development; others had offshore development already in place. Culminating a period of intense political activity, the moratorium was to stay in effect until adequate environmental assessment had been done. Some view the moratorium as a frustrating setback to fully developing needed energy resources; others view it as a reprieve and an opportunity for strategic planning. Now, midway through the moratorium, this study takes stock of OCS oil and gas activity nationwide, of environmental research on the OCS, and of the Pacific Northwest's status as an oil and gas frontier."
