,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,EFFECTS OF TEMPERATURE AND SALINITY ON PRODUCTION AND HATCHING OF DORMANT EGGS OF ACARTIA CALIFORNIENSIS (COPEPODA) IN AN OREGON ESTUARY
3,Author:,"JOHNSON, JOHN KENNETH"
4,Publication Year :,1980
5,Source Citation:,"FISHERY BULLETIN, 77(03):567-584, 1979"
6,# Pages / Video Length:,18
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-80-001
9,Grant/Contract #:,NOAA SEA GRANT
