,MetadataField,Metadata
0,NSGL Document #:,DELU-N-98-005
1,Sea Grant Program/Affiliate:,Delaware Sea Grant
2,Title:,"Ocean and Coastal Policy Network News (Volume 1, Number 1, September 1998)"
3,Editor :,"Cicin-Sain, Biliana"
4,,"Knecht, Robert W."
5,Publication Year :,1998
6,Publisher:,University of Delaware Center for the Study of Marine Policy/Sea Grant
7,,NOAA National Ocean Service
8,# Pages / Video Length:,12
9,Publication Type:,periodicals
10,Abstract:,"This new newsletter aims to provide a forum for the exchange of news and viewpoints on U.S. national ocean and coastal policy. The goal of this newsletter is to provide readers with a reasonably comprehensive picture of ocean and coastal policy developments across the wide spectrum of ocean interests-from federal and state agencies, ocean industries, non-​governmental organizations, the U.S. Congress, academia, to relevant aspects of the international scene. It is a joint effort of the Center for the Study of Marine Policy, the National Ocean Services, NOAA, the Ocean Governance Study Group, and the Delaware Sea Grant College Program. Articles include: The National Ocean Conference: YOTO's ""Finest Hour""? By Don Walsh. Stratton Roundtable, by Daniel J. Basta. And, The Heinz Center's Year of the Ocean Workshops, by Charles Bookman and John H. Heinz III. Other topics include: New Push to Ratify The Law of the Sea Treaty, M.J. Boock; National Dialogue on coastal Stewardship: Exploring the Concept, N. Foster; Regional Listening Sessions on the Marine Transportation System, R.C. North; Year of the Ocean Federal Discussion Papers, by S. Wilson; Perspectives from Oregon's Ocean Program, by R. Bailey; Fisheries and Food Security by R. Gutting and much more."
