,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-88-028
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"The Jump-Off Joe landslide at Newport, Oregon: history of erosion, development and destruction"
3,Author:,"Sayre, William O."
4,,"Komar, Paul D."
5,Publication Year :,1988
6,Source Citation:,"""Shore and Beach,"" pp. 15-22, July 1988."
7,# Pages / Video Length:,8
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-88-028
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/CM-29
12,Abstract:,"A condominium was built in 1982 on an Oregon bluff called Jump-Off Joe. Development had the approval and support of the city government, and registered geologists and engineers had determined that the site was stable even though it is adjacent to an active landslide and in an area where the coastal rate of erosion is greatest. Within three years slope retreat had caused foundation failure and the unfinished structure had to be destroyed. The developers, the contractor, a lumber company, and an insurance company were bankrupt; the largest creditors received 1-18 cents on the dollar. An environmental group fighting the project spent nearly $10,000. A geologist lost his certification. The debate over Jump-Off Joe was the most divisive land-use battle ever fought on the Oregon coast. It was a classic confrontation between developers who thought their project would help a city grow, and environmentalis​ts who wanted to preserve the coastline; in the end, the issues were decided by Nature. The story is summarized here."
