,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-03-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,New approaches for the effective recovery of fish proteins and their physicochemical characteristics
3,Author:,"Kim, Young Sin"
4,,"Park, Jae Won"
5,,"Choi, Yeung Joon"
6,Publication Year :,2003
7,Source Citation:,"""Fisheries Science,"" 69:1231-1239, 2003."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-03-013
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/SF-24
13,Abstract:,"A new patented process for surimi processing using acid solubilization and recovery can provide extremely high yields (35-45 percent). The process consists of isolating the protein component of fish muscle tissue by acid and separating by centrifugation. The new method results in commercially acceptable gel characteristics​, and compared to the conventional method of surimi manufacturing, significantly reduces water consumption and waste. In addition, sarcoplasmic proteins (hemoglobulin, myoglobulin, and proteolytic enzymes) and other proteinous materials are not removed. As fish proteins treated at extremely low and high pH applications are likely to be denatured, this study focused on characterizing the biochemical and physical properties of fish proteins and compared them to the conventional process."
