,MetadataField,Metadata
0,NSGL Document #:,ORESU-O-75-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A cost analysis of single and separate sewarage treatment facilities for the city of Tillamook and the Highway 101 North Sanitary District
3,Author:,"Ford, Donald Kenneth"
4,,"Vars, R. Charles Jr."
5,Publication Year :,1975
6,Publisher:,Oregon State University Sea Grant College Program
7,# Pages / Video Length:,9
8,Publication Type:,technical reports/surveys​/patents
9,Program Report #:,ORESU-O-75-008
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,This paper presents capital cost estimates for a single and two separate sewerage treatment facilities to serve the City of Tillamook and the Highway 101 North Sanitary District. These estimates demonstrate that the total capital cost of a single treatment facility is less than the total costs of separate City and District facilities; they further show that both the City and District can benefit from a single facility designed to meet their needs jointly.
