,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"A NEW MARINE LEECH ""AUSTROBDELLA CALIFORNIANA"" N. SP. (""HIRUDINEA"": ""PISCICOLIDAE"") FROM SOUTHERN CALIFORNIA FLATFISHES"
3,Author:,"BURRESON, EUGENE M"
4,Publication Year :,1977
5,Source Citation:,"AMERICAN MICROSCOPIAL SOCIETY. TRANSACTIONS, 96(02):263-267, 1977"
6,# Pages / Video Length:,5
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-77-012
9,Grant/Contract #:,NOAA SEA GRANT
