,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-99-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Gelation properties of fish proteins under OHMIC heating
3,Author:,"Park, Jae W."
4,,"Yongsawatdigul, Jirawat"
5,Publication Year :,1999
6,Source Citation:,"""Quality Attributes of Muscle Foods,"" Xiong, et al. (eds.), pp. 421-429, 1999."
7,Publisher:,Plenum Publishers
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-99-013
11,Project #:,R/SF-2
12,Abstract:,"One functional property of fish protein is its gel-forming ability. Among factors affecting fish protein gelation, endogenous enzymes greatly contribute to structural changes of fish myofibrillar proteins negatively (by protease) or positively (by transglutaminas​e). Activity of these enzymes can be controlled using a proper heating method. The authors of this paper discuss general principles of ohmic heating, gelation of fish proteins, linear heating patterns of ohmic heating, and gelation properties of fish proteins under ohmic heating."
