,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-16-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,How to Maintain a Dump Station for Portable Toilets: Chapters 1-2 [video]
3,Author:,"East, Jenny"
4,,"Cholewczynski, Vanessa"
5,Publication Year :,2017
6,Publisher:,Oregon Sea Grant
7,# Pages / Video Length:,5:30 minutes
8,Publication Type:,videos
9,Program Report #:,ORESU-V-16-006
10,Project #:,A/ESG-07
11,Notes:,"Video posted January 5, 2017"
12,URL:,https://www.you​tube.com/watch?​v=yRfHfU6c_TM
13,Abstract:,"Aimed at service technicians, this video contains the two chapters in the series on how to maintain a portable toilet dump station, which boaters use to dispose of onboard sewage. The video contains the following: Chapter 1: An introduction to the features of a dump station that is connected to a pumpout station and Chapter 2: Weekly maintenance tasks, troubleshooting advice if the basin won't drain, and winterization tasks (starts at 1:26)."
