,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-04-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Altas presiones en la industria alimentaria: retos actuales de investigacion en el procesado de alimentos por alta presion (High pressure in the food industry: current challenge of research in the food high-pressure processing (article in Spanish only)
3,Author:,"Velazquez, Gonzalo"
4,,"Vazquez, Pedro"
5,,"Torres, J. Antonio"
6,Publication Year :,2004
7,Source Citation:,"""Memorias del Congreso Internacional de Seguridad Alimentaria 2004, (Proceedings of the International Congress of Food Safety COISA 2004)"" Jose Alberto Ramirez de Leon, editor, et al., Chapter 13, pp. 279-306, Reynosa, Tamalilipas, Mexico, October 13-15, 2004."
8,# Pages / Video Length:,28
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-04-023
11,Project #:,R/SF-29
12,Notes:,English abstract provided
13,Abstract:,"Aunque el procesado de alimentos por alta presion es la unica tecnologia alternativa de conservacion que ha llegado al consumidor con una amplia gama de nuevos productos, es necesaria mas investigacion para desarrollar las herramientas necesarias en la formulacion de productos y optimizacion de procesos. Para ello se requiere de un conocimiento mas preciso del mecanismo de inactivacion de las enzimas y microorganismos en los alimentos causada por la presurizacion, sola o combinada con otros factores como calor, pH, aditivos quimicos y microorganismos competidores. Este articulo revisa en forma critica los trabajos mas recientes para generar esta informacion enfatizando particularmente la investigacion que se lleva a cabo en Oregon State University."
