,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-04-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Role of pH in solubility and conformational changes of Pacific whiting muscle proteins
3,Author:,"Thawornchinsomb​ut, Supawan"
4,,"Park, Jae W."
5,Publication Year :,2004
6,Source Citation:,"""Journal of Food Biochemistry,"" 28:135-154, 2004."
7,# Pages / Video Length:,20
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-04-006
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/SF-24
12,Abstract:,"Pacific whiting ""Merluccius productus"" in the Pacific Northwest is primarily used for surimi manufacturing. Conventional surimi processing, which requires extensive washing and dewatering, yields only about 25 percent of whole fish. This study was conducted to better understand biochemical changes of fish muscle proteins as affected by novel surimi process, acid- or alkali-aided solubilization. Objectives were to evaluate the biochemical characteristics of Pacific whiting muscle proteins soluble at various pH conditions and at low and high ionic strength levels, as well as to further investigate the conformational changes and protein patterns."
