,MetadataField,Metadata
0,NSGL Document #:,OREXT-G-86-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Albacore tuna: A quality guide for off-the-dock purchasers
3,Author:,"Hilderbrand, Kenneth S. Jr."
4,Publication Year :,1986
5,Publisher:,Oregon State University Extension Service
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,SG 82; OREXT-G-86-002
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"If you buy albacore directly off the dock, you should know how to judge its quality. The quality can vary for a number of reasons. Top quality tuna is a result of extra care on the part of the fisherman and is often worth paying a higher price. This publication offers tips to off-the-dock buyers: How do you spot good quality whole albacore? How does quality relate to the way you intend to use the fish?"
