,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-04-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Physicochemical changes in Alaska Pollock surimi and surimi gel as affected by electron beam
3,Author:,"Jaczynski, J."
4,,"Park, J. W."
5,Publication Year :,2004
6,Source Citation:,"""Journal of Food Science,"" 69(1):FCT53-​FCT57, 2004."
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-04-001
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/SF-27-PD
12,Abstract:,"Recently, these authors reported that electron beam could effectively inactivate ""Staphylococcus aureus"" in surimi seafood while retaining superior color and texture compared to thermal pasteurization. This work takes a closer look at changes in physicochemical properties of surimi and surimi gels upon varying doses of electron beam in relation to protein-protein interactions."
