,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-99-016
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Balancing private rights and public interests: lessons from Pacific Salmon and global fishery crises
3,Author:,"Rettig, R. Bruce"
4,Publication Year :,1999
5,Source Citation:,"""Sustainability in Question: The Search for a Conceptural Framework,"" Jorg Kohn, et al. (eds.), pp. 171- 192, 1999."
6,Publisher:,Edward Elgar Publishing Ltd.
7,# Pages / Video Length:,22
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-99-016
10,Project #:,R/FDF-1
11,Abstract:,"What fundamental conflicts arise between people seeking to conserve environmental resources and those promoting economic development? The author of this paper presents the controversies surrounding the sustainable use of fish and wildlife in both global and regional contexts. International and intranational property rights, individual fish quotas, social equity and recent changes in endangered species protection are just some of the issues addressed."
