,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-87-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EEZ governance in Australia, Canada, the United States and New Zealand"
3,Author:,"Hildreth, Richard G."
4,Publication Year :,1987
5,Source Citation:,"""Coastal Zone '87,"" pp. 3414-3429, Seattle, Washington, May 26-29, 1987."
6,# Pages / Video Length:,16
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-87-008
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/PPA-24
11,Abstract:,"Australia, Canada, the U.S. and New Zealand claim 200-mile exclusive resource zones based on the 1982 Law of the Sea Convention's exclusive economic zone (EEZ) and continental shelf provisions. Constitutional arrangements with respect to federal-state (Australia, U.S.) and federal-​provincial (Canada) roles offshore historically have followed remarkably similar paths that now are diverging in important ways which are the focus of this paper. New Zealand illustrates progressive EEZ management uncomplicated by the difficult federalism questions present in the other three. Australia and Canada illustrate creative approaches to overcoming EEZ federalism issues that have hindered improvements in U.S. EEZ management. From these experiences, suggestions for restructuring U.S. EEZ governance are derived."
