,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-93-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Glucose oxidase/catalas​e solution for on-board control of shrimp microbial spoilage: model studies
3,Author:,"Kantt, C. A."
4,,"Bouzas, J."
5,,"Dondero, M."
6,,"Torres, J. A."
7,Publication Year :,1993
8,Source Citation:,"""Journal of Food Science,"" 58(1):104-107, 1993."
9,# Pages / Video Length:,4
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-93-002
12,Grant/Contract #:,Sea Grant
13,Project #:,R/ISG-6
14,Abstract:,"The potential of an immersion system of glucose oxidase (GOX, 1 unit/mL) and catalase (CAT) added to 4% w/v glucose in artificial seawater was determined for on-board shrimp preservation. Other objectives were to identify the mechanisms responsible for discoloration of the enzymatic (GOX/CAT) solution, and to estimate in a model system when the solution would need to be replaced. The model system consisted of fresh irradiated shrimps inoculated with ""Pseudomonas fluorescens,"" a main component of the microflora in Pacific Northwest shrimp which becomes predominant during cold storage."
