,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-99-030
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Development of DNA vaccines for salmonid fish
3,Author:,"Anderson, Eric D."
4,,"Leong, Jo-Ann C."
5,Publication Year :,1999
6,Source Citation:,"""Methods in Molecular Medicine,"" Volume 29: DNA Vaccines: Methods and Protocols, pp. 105-121, D. G. Lowrie and R. G. Whalen (eds.), 1999."
7,Publisher:,Humana Press Inc.
8,# Pages / Video Length:,17
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-99-030
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,R/SF-03
