,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-70-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PHYTOPLANKTON: Grass of the sea
3,Author:,"Curl, Herbert Jr."
4,Publication Year :,1970
5,Publisher:,Oregon State University Sea Grant Extension Marine Advisory Program
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G-​70-​005; SG Number 9
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,Commercial Fishing Series publication.
11,Abstract:,Phytoplankton are of importance to the economy of the ocean and the world far out of proportion to their visibility or our awareness of them. The health of these organisms has a direct impact on human welfare.
