,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-040
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,CURRENT FISH DISEASE CONTROL POLICIES AFFECTING THE COLUMBIA RIVER BASIN
3,Author:,"ROHOVEC, JOHN S"
4,Publication Year :,1982
5,Source Citation:,"VIRAL DISEASES OF SALMONID FISHES IN THE COLUMBIA RIVER BASIN WORKSHOP PROCEEDINGS PP. 119-139, PORTLAND, OREGON OCTOBER 7-8, 1982"
6,# Pages / Video Length:,21
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-82-040
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,DISEASE;COLUMBI​A RIVER;POLICY
