,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-99-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Use of 1H-15N PEP-HSQC-TOCSY at natural abundance to facilitate the structure elucidation of naturally occurring peptides
3,Author:,"Williamson, R. Thomas"
4,,"Marquez, Brian L."
5,,"Gerwick, William H."
6,Publication Year :,1999
7,Source Citation:,"""Tetrahedron,"" 55:2881-2888, 1999."
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-99-004
11,Project #:,R/BT-18
12,Abstract:,The application of inverse detected 15-N NMR spectroscopy is demonstrated here on a 13 mM sample of the biologically active linear tetradecapeptid​e bombesin as a way to expedite the structural characterizatio​n of peptidic natural products.
