,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-89-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"""Aplysia"" sea hare assimilation of secondary metabolites from brown seaweed ""Stypopodium zonale"""
3,Author:,"Gerwick, William H."
4,,"Whatley, George"
5,Publication Year :,1989
6,Source Citation:,"""Journal of Chemical Ecology,"" 15(2):677-683, 1989."
7,# Pages / Video Length:,7
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-89-003
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/PD-15
12,Abstract:,"Juvenile ""Aplysia dactylomela"" were found feeding in abundance on the tropical brown alga ""Stypopodium zonale"", a seaweed previously shown to contain numerous unique terpene-quinone natural products strongly toxic to predaceous reef fish. Lipid extracts of these herbivorous mollusks contained appreciable quantities of two ""S. zonale"" metabolites as well as one new but closely related compound, 3-keto epitaondiol. A careful examination of the seaweed blades upon which the ""Aplysia"" were feeding failed to find detectable quantities of the new metabolite which is most likely a biotransformati​on product. It would appear that these sea hares are capable of assimilating the secondary metabolite chemistry from a wide variety of diets, including ""S. zonale"", and furthermore that the secondary metabolites of a wide variety of algae can function in the sea hares' chemical defense strategy."
