,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-029
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EFFECT OF METHOTREXATE, KENALOG, AND CYCLOPHOSPHAMID​E ON THE ANTIBODY RESPONSE OF STEELHEADS TO AEROMONAS SALMONICIDA"
3,Author:,"CHEN, MARTIN F"
4,,"ROHOVEC, J S"
5,,"FRYER, J L"
6,Publication Year :,1983
7,Source Citation:,"AMERICAN FISHERIES SOCIETY. TRANSACTIONS, 112(04):561- 564, JULY 1983"
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-83-029
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,ANTIBODY;IMMUNO​LOGY;STEELHEAD TROUT
