,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-03-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Microbial inactivation and electron penetration in surimi seafood during electron beam processing
3,Author:,"Jaczynski, J."
4,,"Park, J. W."
5,Publication Year :,2003
6,Source Citation:,"""Journal of Food Science,"" 68(5):1788-​1792, 2003."
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-03-019
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/SF-24
12,Abstract:,"Electron penetration and microbial inactivation by electron beam (e-beam) in surimi seafood were investigated. Dose map revealed that 1- and 2-sided e-beam could efficiently penetrate 33- and 82-mm thick surimi seafood, respectively. Modeling of microbial inactivation by e-beam demonstrated that 2-sided e-beam may control ""Staphylococcus aureus"" if the surimi seafood package is thinner than 82 mm. The D(e- beam) value for ""S. aureus"" was 0.34 kGy. An e-beam dose of 4 kGy resulted in a minimum of a 7-log and most likely a 12-log reduction of ""S. aureus"". Microbial inactivation was slower when frozen samples were subjected to e-beam."
