,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-89-039
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Stress and disease resistance
3,Author:,"Schreck, Carl B."
4,,"Maule, Alec G."
5,,"Kaattari, Stephen L."
6,Publication Year :,1989
7,Source Citation:,"""Proceedings of the Satellite Symposium on Applications of Comparative Endocrinology to Fish Culture,"" pp. 177-181, Granada, Spain, May 22-23, 1989."
8,# Pages / Video Length:,5
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-89-039
11,Project #:,R/AQ-50
12,Abstract:,"Stress is known to lower the ability of fishes to resist pathogens. Knowledge of the hormonal response to common stressors associated with fish cultural practices can be of benefit in designing procedures and rearing strategies that could minimi ze stress. Studies linking the stress-induced cortisol response to immunosuppressi​on and impaired disease resistance in salmonid fishes allow suggestions for alleviating stress-induced immune dysfunction and hypotheses aimed at developing prophyla ctics and therapeutics for use in health managmment. Objectives in this paper are to review the nature of current research, considering the theoretical basis for the studies as well as findings."
