,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-026
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"U.S. demand for selected groundfish products, 1967-80: comment"
3,Author:,"Lin, Biing-Hwan"
4,,"Johnston, Richard S."
5,,"Rettig, R. Bruce"
6,Publication Year :,1986
7,Source Citation:,"""American Journal of Agricultural Economics,"" 68(4):1021-​1024, November 1986."
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-86-026
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,R/PD-41
13,Abstract:,"Whether the U.S. fishing industry has benefited from extended fisheries jurisdiction is an empirical question and depends on how one defines benefits. Eugene Tsoa, William E. Schrank and Noel Roy recently estimated a price-inelastic demand for groundfish. Such a finding does not, in itself, mean that total revenues or net revenues accruing to the domestic fishery will fall in response to increased harvest opportunities. This paper compares their findings with those of others and derives an alternative set of policy implications, focusing on the question of price elasticity of demand for groundfish."
