,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-11-04b
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sea Star (Autumn 2011)
3,Editor :,"Gordon, David"
4,Publication Year :,2011
5,# Pages / Video Length:,8
6,Publication Type:,periodicals
7,Program Report #:,WSG-MR 11-06
8,Project #:,C/A/PC-5
9,Abstract:,"This periodical includes the following articles: 1. Greener shores, happier homes: a new pilot project helps homeowners safeguard the shores on which they reside. Megan McPhaden pp. 1-3. 2. Engineering ecosystems on Seattle's seawall. Liz Ewings pp. 4-5. 3. Ocean acidification comes to the classroom. Heather Widenhoft pg. 6."
