,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-90-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Setting the agenda for estuarine water quality management: lessons from Puget Sound
3,Author:,"Leschine, Thomas M."
4,Publication Year :,1990
5,Source Citation:,"""Ocean & Shoreline Management,"" 13(3/4):295-​313, 1990."
6,# Pages / Video Length:,19
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TA 90-04
9,Project #:,R/MS-22
10,Abstract:,"The Puget Sound Water Quality Authority has had agenda building as its primary mission. The consensus planning approach it has utilized has led to a plan with a high degree of popular support, achieved in some cases through the abandonment of highly divisive issues. The Authority has become increasingly proactive, however, as it has moved from consolidating gains made in other water quality programs on behalf of Puget Sound to developing new initiatives aimed at problems little addressed in the past. Recent events suggest that the consensus strategy pursued by the Authority may be leaving it vulnerable to attack from industry groups previously not heard from. The goal-directed, comprehensive, synoptic approach implicit in many water quality planning models must adapt to strategic policy-making. The agenda-building process will reflect the balance achieved between the two. This paper details the interplay between these approaches in the development of the comprehensive water quality management program now being implemented for Puget Sound."
