,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-91-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Life threatening emergencies at sea
3,Author:,Washington Sea Grant Program
4,Publication Year :,1991
5,# Pages / Video Length:,2
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-AS 91-15
8,Project #:,A/FP-7
9,Abstract:,"This waterproof, coded card for use aboard vessels deals with life threatening emergencies at sea. Explicit instructions are given for transmitting a mayday call, answering a mayday call, medical assistance procedures and helicopter evacuation procedures."
