,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-03-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"High hydrostatic pressure treatment of finfish to inactivate ""Anisakis simplex."""
3,Author:,"Dong, Faye M."
4,,"Cook, Allison R."
5,,"Herwig, Russeil P."
6,Publication Year :,2003
7,Source Citation:,"""Journal of Food Protection,"" 66(10):1924-​1926, 2003."
8,# Pages / Video Length:,3
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,R/F-136
11,Abstract:,WSG-TA 04-12
12,,"High hydrostatic pressure has been demonstrated to be a useful technique for treating food to reduce the number of pathogenic organisms and to extend shelf life. Most research in this area has focused on bacteria. However, a concern in the sashimi (raw fish) industry is that nematode worms such as ""Anisakis simplex"" occur naturally in cold- water marine fish. The authors of this research performed a pilot study to determine the effect of high hydrostatic pressure on the viability of ""A. simplex"" larvae, commonly found in king salmon and arrowtooth flounder. While the treatment was effective in killing ""A. simplex"" larvae in raw fish, they found it also had significant effects on the color and overall appearance of the fillet."
