,MetadataField,Metadata
0,NSGL Document #:,WASHU-WR-14-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Ecosystem degradation as indicated by benthic foraminifera in Sinclair and Dyes inlets, Puget Sound, Washington (poster presentation)"
3,Author:,"Coberly, Jerilyn"
4,Publication Year :,2014
5,Source Citation:,"University of Washington Undergraduate Research Symposium, poster presentation, Seattle, Washington, May 14, 2014"
6,# Pages / Video Length:,1
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,WSG-PS 15-01
9,Project #:,R/COCC-3
10,Abstract:,"Foraminifera, or forams, are marine microbiota that are found in marine environments all over the world. Forams construct their shells(tests) out of calcium carbonate (calcareous) or sediment particles (agglutinated). The forams found here in Puget Sound are all benthic, living in the sediment on the sea floor.This project focused on the foram assemblages from sediment samples collected in Dyes and Sinclair Inlets, Puget Sound. These inlets surround the city of Bremerton, Washington, and are home to U.S.Naval Base Kitsap. Several sites in these inlets have been designated as federal Super Fund sites. By tracking the diversity, abundance, and shell condition of the foraminifera, we hope to discover if environmental hazards are causing harm to Puget Sound’s health."
