,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-87-013
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,On the Kuroshio Extension near the Emperor Seamounts
3,Author:,"Hamann, Ilse"
4,,"Taft, Bruce A."
5,Publication Year :,1987
6,Source Citation:,"""Journal of Geophysical Research,"" 92(C4):3827-​3839, April 1987."
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TA 87-13
9,Project #:,R/NE-11
10,Abstract:,"In June-July 1982 and November 1983, studies were carried out of the vertical structure of the Kuroshio Extension along 167 deg E and the path of the current as it approached the Emperor Seamount chain; in addition, records from moored current meters at three locations (two at 167 deg E and one in the Main Gap of the Emperor Seamount chain) were obtained. Results of the current meter data and geostrophic transport calculations, based on the hydrographic measurements made during mooring deployment and retrieval cruises, are discussed. Comparisons are made with the data from the more extensive (both in space and time) mooring array deployed along 152 deg E."
