,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-06-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Application of real-time PCR for simultaneous identification and quantification of larval abalone
3,Author:,"Vadopalas, Brent"
4,,"Bouma, Josh V."
5,,"Jackels, Chemine R."
6,,"Friedman, Carolyn S."
7,Publication Year :,2006
8,Source Citation:,"""Journal of Experimental Marine Biology and Ecology,"" 334:219- 228, 2006."
9,# Pages / Video Length:,10
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA-06-13
12,Project #:,R/B-45
13,Abstract:,"A paucity of direct studies of marine invertebrate larval dispersal motivated the development of a high-throughput method for identification and quantification of pinto abalone (Haliotis kamtschatkana) larvae in seawater. DNA extracted from sample retentate provided template to screen for species-​specific cytochrome oxidase I (COI) mitochondrial DNA sequence via quantitative PCR (QPCR) technology. Primers and a dual-labeled probe were designed and used to identify and quantify DNA from the target species in blind tests of unknown samples alongside a standard template quantity series. Quantity estimates derived from QPCR standard curves were verified via direct enumeration of larvae using light microscopy. Multiplex reactions containing an internal positive control minimized underestimation of quantity and false negatives via partial or full PCR inhibition, respectively. Planned controlled field release and collection experiments to examine larval dispersion patterns via sampling over short and long postrelease times anticipate similar QPCR assays for other marine invertebrate species to aid investigations of larval dispersal in the marine environment."
