,MetadataField,Metadata
0,NSGL Document #:,WASHU-QA-69-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Final Report: Socioeconomic, Institutional, and Legal Considerations in the Management of Puget Sound (Part 2: Regulation of Water Quality in Puget Sound)"
3,Author:,"Crutchfield, James Arthur Jr."
4,,"Anderson, George Cameron"
5,,"Bartlett, Francis G."
6,,"Bish, Robert Lee"
7,,"English, T. Saunders"
8,,"Katz, Max"
9,,"Maleng, Norman K."
10,,"Salo, Ernest Olavi"
11,Publication Year :,1969
12,Publisher:,University of Washington Sea Grant Program
13,# Pages / Video Length:,295
14,Publication Type:,"program reports (annual, progress, planning reports, etc)"
15,Program Report #:,WSG-TA 69-2
16,Grant/Contract #:,NOAA Sea Grant/FWPCA Contract No. 14-12-420
17,Notes:,The NSGL only received one hard copy (in the Archive).
18,Abstract:,"The following chapters are in this Puget Sound Study: Part I, Chapter 1: Physical Factors and Phytoplankton Production in the Maine Basins of Puget Sound (general description, regional hydrography, primary production, sensitivity to pollution, river discharge, major ecosystems, gaps in knowledge). Chapter II: Projections of Economic activity and population in the Counties surrounding Puget Sound for 1975 and 1980 (Economic Activity, population). Chapter III: The Living Resources of Puget Sound and their uses: The commercial fisheries (Salmon, shellfish, demersal fishes, zooplankton and micronekton, economic contribution of commercial fisheries, future development of commercial fisheries). Chapter IV: The Living Resources of Puget Sound and their uses: Sport fishing and hunting (salmon, other saltwater sport fisheries, recreational use of oysters, clams and crabs, fresh water fisheries in Puget Sound tributaries, recreational use of waterfowl). Chapter V: Other uses of Puget Sound (general waterfront development, shipping, recreational boating, saltwater parks, marine research, waste disposal). Chapter VI: Conflict and Resolution: A Preliminary Summary (patterns of conflict, preliminary conclusions, and political organization for estuarine management)."
