,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-89-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,The Columbia River fish management plan
3,Author:,"Anderson, Randall S."
4,Publication Year :,1989
5,# Pages / Video Length:,7
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-AS 89-8
8,Project #:,A/FP-7
9,Abstract:,"After 20 years of legal challenges and nearly 5 years of negotiation, the states of Oregon and Washington, the Nez Perce, Umatilla, Warm Springs, and Yakima tribes, and the U.S. Departments of Commerce and Interior have reached an agreement on Columbia River fisheries management. This is an historic plan outlining how salmon and steelhead runs will be rebuilt and shared among Indians and non-Indians. Work on this new plan has been underway since 1983 when a U.S. District Court Judge ordered development of a joint management agreement. At the core of this new agreement is the goal `to rebuild weak runs to full productivity and fairly share the harvest of upper river runs.' A blueprint that will shape the region's fisheries for years to come, it provides the critical link needed in developing a coordinated, regional effort to restore Columbia River salmon and steelhead runs. The major points of the plan are summarized here."
