,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-98-010
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Photoactivated psoralens elicit defense genes and phytoalexin production in the pea plant
3,Author:,"Parsons, M. Angela"
4,,"Hadwiger, Lee A."
5,Publication Year :,1998
6,Source Citation:,"""Photochemistry and Photobiology,"" 67(4):438-445, 1998."
7,# Pages / Video Length:,8
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 99-15
10,Project #:,R/X-20
11,Abstract:,"In the pea plant (""Pisum sativum""), compounds that intercalate into DNA induce the production of approximately 20 major proteins similar to the pattern induced during nonhost disease resistance to the bean fungal pathogen. ""Fusarium solani"" f.sp.""phaseoli""​. The pea phytoalexin, pisatin, as well as RNA homologous to several disease- resistance response (DRR) genes accumulate following treatment with these compounds. Psoralen intercalates into DNA and, following irradiation with 365 nm UV light, strands of DNA. This produces monoadducts or cross-links, respectively. DRR genes were examined after ""in vivo"" psoralen treatment. The rate of crosslinking was compared between fungal-induced and noninduced genes using a modified Southern blot analysis. Implications of the induction of the DRR due to psoralen binding are discussed."
