,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-97-021
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Algal organic metabolites affect survival of Pacific oysters, ""Crassostrea gigas,"" larvae"
3,Author:,"Connell, L."
4,,"Welling, K. A."
5,,"Cattolico, R. A."
6,Publication Year :,1997
7,Source Citation:,"""Journal of Shellfish Research,"" 16(2):493-501, 1997."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 01-05
11,Project #:,R/B-214
