,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-88-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Receiving seafood. (Revised)
3,Author:,"Harbell, Steve"
4,Publication Year :,1988
5,# Pages / Video Length:,5
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-AS 85-1
8,Project #:,A/FP-2(b)
9,Abstract:,Seafood is a highly perishable product that requires careful handling to minimize spoilage and prevent customer dissatisfaction​. It is essential that quality be maintained all along the distribution chain from fisherman to retailer to provide top quality seafood products for sale to the customer. Described here are the essential steps in properly receiving and storing fresh and frozen seafood. Improper thawing can also diminish seafood quality; some precautions are noted.
