,MetadataField,Metadata
0,NSGL Document #:,WASHU-WR-09-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Retail seafood training (powerpoint)
3,Author:,"Granger, Pete"
4,Publication Year :,2009
5,Source Citation:,"""Meat Business Apprenticeship Program United Food & Commercial Workers Union Local 81 Meeting,"" Seattle, Washington, September 2009."
6,# Pages / Video Length:,81 slides
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,WSG-MR 09-09
9,Project #:,A/FP-7
10,Abstract:,"Public Presentation to Meat Cutting Program Participants at South Seattle Community College Duwamish Training Center. Topics include: Seafood production in US and worldwide, how fish are caught, how fish are farmed, how fish are processed, what products are available, how fish get to retail locations, costs of supply chain, consumer information, species identification."
