,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-90-024
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Cloning and characterizatio​n of a disease resistance response gene in pea inducible by ""Fusarium solani"""
3,Author:,"Chiang, Chin C."
4,,"Hadwiger, Lee A."
5,Publication Year :,1990
6,Source Citation:,"""Molecular Plant-Microbe Interactions,"" 3(2):78-85, 1990."
7,# Pages / Video Length:,7
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 90-23
10,Project #:,R/X-18
11,Abstract:,"Disease resistance response genes (DRRG) of peas are expressed as the tissue is expressing race-specific or nonhost resistance. The accumulation of DRRG mRNA in pea endocarp tissue occurs 2-4 hr after treatment with chitosan or inoculation with the incompatible pathogen ""Fusarium solani"" f. sp. ""phaseoli""; at this time, cytologically observed resistance is occurring. Conversely, there is a sharp reduction in DRRG mRNA accumulation at 20-24 hr when cytologically observed susceptibility occurs in the compatible reaction with ""Fusarium s."" f. sp. ""pisi"". To understand the molecular mechanism of induction and host- regulated responses, pea genomic clones of DRRG49-c were obtained; a transient expression system was used to test the functionality of the DRRG49-c promoter."
