,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-71-008
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,The application of benefit-cost analysis to proposed land use change: The Guemes Island and Port Susan (Kayak Point) conflicts
3,Author:,"Harrison, Peter"
4,Publication Year :,1971
5,Publisher:,"University of Washington Sea Grant Program, Seattle WA"
6,# Pages / Video Length:,37
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,WSG-TA 71-5
9,Grant/Contract #:,NOAA Sea Grant No. 11-4825
10,Abstract:,"In the conflicts relative to Guemes Island (Smith vs. Skagit) and to Port Susan (Chrobuck vs. Snohomish County), the representations to the State Supreme Court were based on the individual parties involved. In reality, however, the incidence of costs and benefits accruing from such industrial development, or from the decision not to develop, is more widespread than court procedure suggests. The decision-making process involved in the two conflicts can be viewed in many ways. This paper is an attempt to look at the decisions arrived at in the two cases in terms of the costs and benefits relevant to the interest groups involved. The use of benefit-cost measures implies the existence of adequate data to study the impacts of the developments. Since such data rarely exist, and certainly do not exist in the case of Guemes Island and Port Susan, an attempt will be made to show how ""going through the motions"" of a benefit-cost analysis not only outlines and clarifies certain conceptual and practical problems involved but can also suggest the direction which policy should take."
