,MetadataField,Metadata
0,NSGL Document #:,NEMAS-W-77-001
1,Sea Grant Program/Affiliate:,National Sea Grant Office
2,Title:,National Conference on Tire Breakwater Structures
3,Author:,"Shephard, Robert J. (Chairman)"
4,Publication Year :,1977
5,Source Citation:,"National Conference on Tire Breakwater Structures, Annapolis, Maryland, May 23-24, 1977"
6,# Pages / Video Length:,158
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,ED-FBC-77-001
9,Notes:,Sponsored by the Sea Grant Marine Advisory Service (New England Marine Advisory Service)
10,Abstract:,"The National Conference on Tire Breakwater Structures was held on May 23, 1977, in Annapolis, Maryland. The conference was sponsored by the National Sea Grant NMAS (NOAA) in cooperation with the Goodyear Tire and Rubber Company, the National Marine Fisheries Service (NOAA), the U.S. Army Corps of Engineers and the Environmental Protection Agency. This conference followed the 1974 Floating Breakwaters Conference co-sponsored by the University of Rhode Island and the University of Washington Sea Grant Programs and the 1976 Tire Shore Protection workshop sponsored by the University of Rhode Island Marine Advisory Service in cooperation with the National Sea Grant Program and Goodyear Tire and Rubber Company. The objective of this conference was to foster the continued exchange of information and ideas regarding tire breakwater research use and regulation. Participants included individuals directly involved in activities related to tire breakwater utilization as well as potential tire breakwater users. This volume is a compilation of the papers presented and a listing of conference participants. The following papers are included in this document: (1) Scrap tire shore protection structures, by R.D. Candle and W.J. Fischer; (2) Constructing floating tire breakwaters, by Neil W. Ross; (3) Enhancing Great Lakes harbor protection: The Dunkirk Experience, by Bruce DeYoung; (4) Evaluation of tying materials for floating tire breakwaters, by A.P. Davis, Jr.; (5) Marine growth on floating tire breakwaters, by Daniel J. O'Neill, Jr.; (6) Utilizing tires as onshore protective structures, by J.M. Armstrong; (7) Shoreline protection in Florida: Special problems, by C.A. Gifford; (8) Artificial reefs offshore Jacksonville, by C.E. Schutt; (9) Permits for floating rubber tire breakwaters, by M. Rees; (10) Comments on regulation of scrap tire structures, by W.S. Davis."
