,MetadataField,Metadata
0,NSGL Document #:,RIU-R-86-007
1,Sea Grant Program/Affiliate:,Rhode Island Sea Grant
2,Title:,A comparative framework for understanding estuary governance: theory and examples
3,Author:,"Robadue, Donald D. Jr."
4,,"Hennessey, Timothy"
5,Publication Year :,1986
6,Source Citation:,"""Coastal Zone '87,"" Proceedings, pp. 1-15, Seattle, Washington, May 26-29, 1987."
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,P1036
9,Abstract:,"A three-year interdisciplina​ry study has been initiated to describe and compare the conditions, uses and experience of governance in four U.S. estuaries: Narragansett, San Francisco, Delaware and Galveston bays. As part of the larger effort, the authors have developed a theoretical framework which places a positive model of the process in the context of the unique attributes of policy-making for ecosystems, with special emphasis on the development and behavior of governance institutions. This paper describes the framework, drawing upon examples from case studies in Narragansett and San Francisco bays."
