,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-11-022
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Pelagic-benthic transition of the harmful alga, Heterosigma akashiwo: changes in swimming and their implications for benthic distributions"
3,Author:,"Tobin, Elizabeth D."
4,,"Grunbaum, Daniel"
5,,"Cattolico, Rose Ann"
6,Publication Year :,2011
7,Source Citation:,"""Harmful Algae,"" 10:619-628, 2011."
8,DOI #:,10.1016/j.hal.2​011.04.014
9,# Pages / Video Length:,10
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 11-22
12,Project #:,R/B-48
13,Abstract:,"Many harmful algal blooming (HAB) species transition between a vegetative, motile phase in the water column and a dormant, non-motile resting phase in the sediments. These life history transitions potentially regulate the timing, location and persistence of bloom events. Motility promotes aggregation and influences vertical distributions in the water column. However, the contribution of this behavior to benthic distributions of resting cells is currently unknown. We used video-tracking techniques to test the hypothesis that algal cells use active down-swimming during pelagic-benthic transition to favorably influence benthic distributions. In an experimental water column, we monitored cell swimming trajectories of Heterosigma akashiwo for 14 days after cells were signaled to enter the benthic resting stage. Using the statistical characteristics of individual cell trajectories, we developed a video-based motion assay to assign each tracked Heterosigma cell to one of three cell states known to occur during pelagic-benthic transition: induced motile, transitional and resting. The primary swimming characteristic influencing benthic distribution, net vertical velocity, was essentially the same for all three cell states. Hence, we found no evidence that active down-swimming influences benthic distributions. Our data suggest that benthic distributions of Heterosigma resting cells are similar to distributions of slowly sedimenting passive particles. These observations suggest that Heterosigma benthic resting cell distributions can be predicted by modeling the effects of cell sedimentation rates combined with geophysical flow patterns."
