,MetadataField,Metadata
0,NSGL Document #:,WASHU-NR-12-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Science on the edge: birds on beaches and the quest for a better seawall
3,Author:,"Kuehne, Lauren"
4,Publication Year :,2012
5,Source Citation:,"""Earthcare Northwest,"" pp. 1, 5, Summer 2012."
6,# Pages / Video Length:,2
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,R/OCEH-2
9,Project #:,WSG-MA 13-04
10,Abstract:,"It is easy to forget that bird conservation often comes down to habitat. If a species is threatened, odds are good it is running up against a bottleneck in critical habitat for mating, nesting, or feeding. A big problem with habitat alteration is that effects can be gradual and difficult to link to cause. So, even though conservation-​minded folks would never pour motor oil down the drain, the same awareness doesn't necessarily extend to rearranging habitat. This is the case with Puget Sound's increasingly modified shorelines, such as seawalls or riprap (known as armoring). Depending on closeness to urban areas, it can be difficult to find natural shorelines; currently one-third of all Puget Sound shorelines are engineered or modified."
