,MetadataField,Metadata
0,NSGL Document #:,WASHU-O-69-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,A System for Exploration and Utilization of Cobb Seamount
3,Author:,"Vagners, Juris"
4,Publication Year :,1969
5,Publisher:,University of Washington Sea Grant
6,# Pages / Video Length:,229
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,WSG Report 69-4
9,Grant/Contract #:,NOAA Sea Grant/NSF Grant GH-40
10,Notes:,A systems engineering study at the University of Washington conducted by the Senior Aeronautics and Astronautics design class.
11,Abstract:,"This report briefly summarizes a feasible system for the exploration and utilization of Cobb Seamount. The scientific worth and economic implications of both manned and unmanned instrumented stations on Cobb are explored. Based on the estimated scientific and economic merit, a system comprised of a semi-permanent underwater habitat located below the pinnacle, a surface piercing mast from the pinnacle and a network of remote instruments is proposed. In the manned phases of the project, a submersible as well as free divers will be used. Throughout the proposed system, state of the art components are used in order to make the implementation of the proposed system feasible at an early date, should funds become available."
