,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-90-014
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Genetic marking of fish populations
3,Author:,"Seeb, Lisa W."
4,,"Seeb, James E."
5,,"Gharrett, Anthony J."
6,Publication Year :,1990
7,Source Citation:,"""Electrophoreti​c and Isoelectric Focusing Techniques in Fisheries Management,"" pp. 223-239, 1990."
8,# Pages / Video Length:,17
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 90-14
11,Project #:,R/A-50
12,Abstract:,"Fish marking is an important tool for fisheries management and research. Common uses include studies of population dynamics and migration, and planning for the efficient harvest of cultured and wild fish populations. Marks and tags frequently are necessary to keep track of experimental lots of fish in hatcheries or aquaria. A variety of natural and artificial marks and tagging techniques are potentially available to the fishery biologist: external, internal, chemical, electronic, and genetic. The use of genetic marks in fisheries studies, primarily allozyme marks, is reviewed here. Allozyme analysis by horizontal starch-gel electrophoresis is currently the most common and readily available genetic technique for fisheries research and management."
