,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-04-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Island County middle school students confront invasive grass, educate community"
3,Author:,"Hulpke, Kate"
4,Publication Year :,2004
5,Source Citation:,"""Northwest Science & Technology,"" pp. 44-46, Spring 2004."
6,# Pages / Video Length:,3
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-MA 04-02
9,Project #:,E/ES-7
10,Abstract:,"In Spring of 2003, students from Langley Middle School on Whidbey Island, Washington, participated in a semester-long project initiated by teacher Susie Richards. The students set out to survey and dig up the invasive grass species ""Spartina"" in Penn Cove on Whidbey Island, and also to educate the local community about the invader. This article describes their efforts and the project's progression the following year."
