,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-93-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Keeping small oil spills from becoming large problems
3,Author:,"Olsson, Eric"
4,,"Lynch, Mike"
5,Publication Year :,1993
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,WSG-AS 93-05
9,Project #:,E/FO-3
10,,A/PC-5
11,,A/FP-7
12,Abstract:,"Just as many of the spills on land occur when weekend mechanics change oil and repair their cars, much of the oil-based fluids dumped into our waters are spilled during routine boat maintenance and repairs. This illustrated 8-page brochure, laminated for seaworthiness, shows fishermen and boaters some simple things they can do to help prevent small marine oil spills. It addresses precautions that should be taken before vessel repairs are done, the importance of timely oil changes, selection of proper oil and equipment, reducing the risk of pollution during repairs, and the importance of a careful cleanup. Oil spill response hot line numbers are given."
