,MetadataField,Metadata
0,NSGL Document #:,WASHU-NR-13-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Shellfish-​related Vibrio illness - the battle continues
3,Author:,"Wigand, Laura"
4,Publication Year :,2013
5,Source Citation:,"""Washington State Department of Health Sentinel,"" 16(8):1, August 2013."
6,# Pages / Video Length:,1
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,WSG-MA 13-13
9,Project #:,A/E-1
10,Abstract:,"In April, the Centers for Disease Control and Prevention released a report on foodborne illness trends. Although there was a decline of nearly all pathogen-linked illnesses covered in the report, the incidence of Vibrio infection continues to rise."
