,MetadataField,Metadata
0,NSGL Document #:,WASHU-Q-74-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Washington Sea Grant: The First Five Years: An Evaluation of Selected Projects
3,Author:,"Goodwin, Robert F."
4,Publication Year :,1974
5,Publisher:,Washington Sea Grant Program prepared under the National Sea Grant Program (NOAA)
6,# Pages / Video Length:,91
7,Publication Type:,"program reports (annual, progress, planning reports, etc)"
8,Program Report #:,WSG-PM 74- 1
9,,NOAA-74082201
10,Grant/Contract #:,04-3-158-42
11,Abstract:,"The following evaluation study of Washington Sea Grant activities responds to a general expression of public concern: the demand for accountability in publicly funded programs. Competition among and within the many federal agencies for appropriations from a finite federal budget clearly places upon each entity the responsibility of reviewing past performance, scrutinizing current projects, and assessing probable consequences. The following study will examine the mechanisms by which Sea Grant identifies awareness of regional needs in marine resource areas, coordinates the development of educational objectives, selects courses and programs which satisfy them and, finally, commits funds for their operation. The report will similarly examine the mechanisms used to, first, identify existing research activities relevant to regional marine resource needs; second, to define new research programs in hitherto neglected, but important aeas; and finally, to integrate often fragmented research efforts into need-oriented, cohesive programs. The role of advisory services throughout theses processes will be described and documented. While Sea Grant's activities might be characterized by their diversity, one issue is pervasive: Sea Grant's primary role of promoting and maintaining relationships among all the participants in the use and management of marine resources. Four broad categories of participation can be defined: 1. Institutions of higher education. 2. Regional marine resource-​oriented industries. 3. Public agencies. 4. The Interested public."
